TIMESTAMP,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,EMA_12,EMA_26,MACD,Signal_Line,20_MA,20_STD,Upper_Band,Lower_Band,Time,Price,Signal,Entry_Price,Profit_Loss,Cumulative_Profit_Loss
14-06-21,63d7a40f3aa4bc0006fce1af,RELIANCE,EQ,N,2258.25,2195.05,2215,2244.9,2245,2213.15,9383416,20945097795,2369.35,1561.1,284426,INE002A01018,14-06-21,2023-01-30T11:03:43.005Z,2023-01-30T11:03:43.005Z,0,,2232.14,14-Jun-21,,2126.076414,2059.0866,66.98981421,32.48108635,2034.3325,134.7819616,2303.896423,1764.768577,,,,,,
11-06-21,63d7a3ffb726b40007af6583,RELIANCE,EQ,N,2228,2180.1,2182.9,2213.15,2215.8,2183,6351520,14063817595,2369.35,1497,226319,INE002A01018,11-06-21,2023-01-30T11:03:27.908Z,2023-01-30T11:03:27.908Z,0,,2214.24,11-Jun-21,"[{'symbol': 'RELIANCE', 'series': 'EQ', 'ind': '-', 'faceVal': '10', 'subject': ' Dividend - Rs 7 Per Share', 'exDate': '11-Jun-2021', 'recDate': '14-Jun-2021', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Reliance Industries Limited', 'isin': 'INE002A01018', 'ndEndDate': '-', 'caBroadcastDate': None}]",2139.472351,2070.498704,68.97364676,39.77959843,2044.8625,140.2826694,2325.427839,1764.297161,,,,,,
10-06-21,63d7a3f006404c0006d94d2f,RELIANCE,EQ,N,2230,2177.55,2193.4,2183,2184.8,2175,6532832,14368272855,2369.35,1497,215752,INE002A01018,10-06-21,2023-01-30T11:03:12.811Z,2023-01-30T11:03:12.811Z,0,,2199.39,10-Jun-21,,2146.168912,2078.832133,67.33677886,45.29103451,2054.7425,142.8099973,2340.362495,1769.122505,,,,,,
09-06-21,63d7a3e191e6ce00070a9f26,RELIANCE,EQ,N,2221,2157.95,2219,2175,2178,2214.6,5265326,11528803336,2369.35,1497,167739,INE002A01018,09-06-21,2023-01-30T11:02:57.746Z,2023-01-30T11:02:57.746Z,0,,2189.57,09-Jun-21,,2150.604464,2085.955679,64.64878515,49.16258464,2063.64,144.5591016,2352.758203,1774.521797,,,,,,
08-06-21,63d7a3d2ce536a0007460773,RELIANCE,EQ,N,2227.15,2198.15,2226.6,2214.6,2211.5,2227.4,4464889,9882332306,2369.35,1497,147771,INE002A01018,08-06-21,2023-01-30T11:02:42.622Z,2023-01-30T11:02:42.622Z,0,,2213.34,08-Jun-21,,2160.449931,2095.484888,64.96504324,52.32307636,2074.9725,147.1735062,2369.319512,1780.625488,,,,,,
07-06-21,63d7a3c34a097d0008713e0d,RELIANCE,EQ,N,2242,2185,2202,2227.4,2225.05,2190.5,7539326,16697958782,2369.35,1497,227808,INE002A01018,07-06-21,2023-01-30T11:02:27.526Z,2023-01-30T11:02:27.526Z,0,,2214.78,07-Jun-21,,2170.749942,2105.256378,65.49356405,54.9571739,2088.325,148.3365337,2384.998067,1791.651933,,,,,,
04-06-21,63d7a3b4595bb20007080e81,RELIANCE,EQ,N,2216.45,2184.25,2214.8,2190.5,2186.9,2209.65,6677278,14674474226,2369.35,1475.95,219435,INE002A01018,04-06-21,2023-01-30T11:02:12.271Z,2023-01-30T11:02:12.271Z,0,,2197.67,04-Jun-21,,2173.788412,2111.57072,62.21769216,56.40927755,2100.985,145.547331,2392.079662,1809.890338,,,,,,
03-06-21,63d7a3a5ec6af300077b876a,RELIANCE,EQ,N,2250,2196.1,2221,2209.65,2208,2201.25,11064116,24578878323,2369.35,1475.95,341728,INE002A01018,03-06-21,2023-01-30T11:01:57.190Z,2023-01-30T11:01:57.190Z,0,,2221.49,03-Jun-21,,2179.30558,2118.835852,60.46972766,57.22136757,2115.81,140.4179791,2396.645958,1834.974042,,,,,,
02-06-21,63d7a395ac85480007616a93,RELIANCE,EQ,N,2209.5,2157,2157,2201.25,2207,2168.9,11366816,24764187585,2369.35,1475.95,258490,INE002A01018,02-06-21,2023-01-30T11:01:41.968Z,2023-01-30T11:01:41.968Z,0,,2178.64,02-Jun-21,,2182.681644,2124.940604,57.74104062,57.32530218,2129.215,134.7450625,2398.705125,1859.724875,,,,,,
01-06-21,63d7a38691e6ce00070a955e,RELIANCE,EQ,N,2202,2146.5,2166,2168.9,2164.3,2160.3,12928379,28138892609,2369.35,1475.95,390299,INE002A01018,01-06-21,2023-01-30T11:01:26.886Z,2023-01-30T11:01:26.886Z,0,,2176.52,01-Jun-21,,2180.561391,2128.196855,52.36453608,56.33314896,2141.35,126.1542602,2393.65852,1889.04148,01-06-21,2168.9,Sell,,,
31-05-21,63d7a5f21e67540007c97501,RELIANCE,EQ,N,2191.7,2085.05,2102,2160.3,2153.5,2094.8,27285782,58781421579,2369.35,1475.95,624166,INE002A01018,31-05-21,2023-01-30T11:11:46.493Z,2023-01-30T11:11:46.493Z,0,,2154.29,31-May-21,,2177.444254,2130.574866,46.86938823,54.44039681,2152.7775,116.121134,2385.019768,1920.535232,,,,,,
28-05-21,63d7a5e34a097d00087150e8,RELIANCE,EQ,N,2105,1990,1990,2094.8,2094.45,1976.1,26060864,53878791590,2369.35,1412,642384,INE002A01018,28-05-21,2023-01-30T11:11:31.363Z,2023-01-30T11:11:31.363Z,0,,2067.42,28-May-21,,2164.729754,2127.924876,36.80487765,50.91329298,2160.9675,104.889126,2370.745752,1951.189248,,,,,,
27-05-21,63d7a5d4efeae70008bb1ec4,RELIANCE,EQ,N,1993,1962.25,1970.3,1976.1,1990,1970.05,12377100,24476588080,2369.35,1412,219255,INE002A01018,27-05-21,2023-01-30T11:11:16.256Z,2023-01-30T11:11:16.256Z,0,,1977.57,27-May-21,,2135.709791,2116.678589,19.03120267,44.53687492,2163.7675,98.68474163,2361.136983,1966.398017,,,,,,
16-07-21,63d7a2ef34f4430007b5b92a,RELIANCE,EQ,N,2114.75,2087.6,2087.75,2112.4,2110,2082.35,4074206,8574569195,2369.35,1798,126660,INE002A01018,16-07-21,2023-01-30T10:58:55.686Z,2023-01-30T10:58:55.686Z,0,,2104.6,16-Jul-21,,2132.12367,2116.361656,15.76201341,38.78190262,2173.5575,81.00190101,2335.561302,2011.553698,,,,,,
15-07-21,63d7a2e04a097d0008712b7a,RELIANCE,EQ,N,2095,2078.5,2095,2082.35,2080.75,2086,4360415,9098550275,2369.35,1798,148981,INE002A01018,15-07-21,2023-01-30T10:58:40.508Z,2023-01-30T10:58:40.508Z,0,,2086.62,15-Jul-21,,2124.466182,2113.842274,10.62390771,33.15030364,2179.7225,67.36000976,2314.44252,2045.00248,,,,,,
14-07-21,63d7a2d1c49cb60007c44719,RELIANCE,EQ,N,2106.85,2081.25,2100.35,2086,2083.55,2099.7,3937768,8230064622,2369.35,1798,169306,INE002A01018,14-07-21,2023-01-30T10:58:25.401Z,2023-01-30T10:58:25.401Z,0,,2090.03,14-Jul-21,,2118.548308,2111.779884,6.768424244,27.87392776,2172.16,69.03115734,2310.222315,2034.097685,,,,,,
13-07-21,63d7a2c21e67540007c95a4e,RELIANCE,EQ,N,2103.05,2088.05,2100,2099.7,2099,2084.1,3099956,6500981051,2369.35,1798,106030,INE002A01018,13-07-21,2023-01-30T10:58:10.232Z,2023-01-30T10:58:10.232Z,0,,2097.12,13-Jul-21,,2115.648568,2110.885077,4.763490764,23.25184036,2165.8625,69.63695872,2305.136417,2026.588583,,,,,,
12-07-21,63d7a2b2ec6af300077b7e39,RELIANCE,EQ,N,2101.5,2074.5,2079.75,2084.1,2081.95,2071.2,3962111,8273507306,2369.35,1798,140597,INE002A01018,12-07-21,2023-01-30T10:57:54.702Z,2023-01-30T10:57:54.702Z,0,,2088.16,12-Jul-21,,2110.794942,2108.900998,1.893944696,18.98026123,2159.285,70.88829445,2301.061589,2017.508411,,,,,,
09-07-21,63d7a2a3595bb20007080584,RELIANCE,EQ,N,2091.7,2066.1,2088,2071.2,2071.95,2092.6,4170886,8653818442,2369.35,1786.25,169203,INE002A01018,09-07-21,2023-01-30T10:57:39.610Z,2023-01-30T10:57:39.610Z,0,,2074.82,09-Jul-21,,2104.703413,2106.108331,-1.404918402,14.9032253,2152.265,72.37124883,2297.007498,2007.522502,,,,,,
08-07-21,63d7a294b726b40007af5c56,RELIANCE,EQ,N,2116.95,2081,2116.95,2092.6,2091,2110.05,5162088,10827897142,2369.35,1786.25,223120,INE002A01018,08-07-21,2023-01-30T10:57:24.518Z,2023-01-30T10:57:24.518Z,0,,2097.58,08-Jul-21,,2102.841349,2105.107714,-2.266364779,11.46930729,2144.395,69.69233119,2283.779662,2005.010338,,,,,,
07-07-21,63d7a2851947950006e035aa,RELIANCE,EQ,N,2127.75,2098,2127.75,2110.05,2112,2124.8,4824931,10179875557,2369.35,1786.25,227151,INE002A01018,07-07-21,2023-01-30T10:57:09.405Z,2023-01-30T10:57:09.405Z,0,,2109.85,07-Jul-21,,2103.950372,2105.473809,-1.523436844,8.87075846,2137.6525,65.87567931,2269.403859,2005.901141,,,,,,
06-07-21,63d7a276a2a6d300077558e9,RELIANCE,EQ,N,2148.9,2120.2,2144.95,2124.8,2127.85,2150.2,4647361,9930224311,2369.35,1786.25,125408,INE002A01018,06-07-21,2023-01-30T10:56:54.272Z,2023-01-30T10:56:54.272Z,0,,2136.74,06-Jul-21,,2107.158007,2106.905379,0.252628483,7.147132464,2133.235,63.46467127,2260.164343,2006.305657,,,,,,
05-07-21,63d7a267ad649f00071be684,RELIANCE,EQ,N,2153.55,2131.5,2136.45,2150.2,2150,2129.05,5400604,11587348897,2369.35,1786.25,175055,INE002A01018,05-07-21,2023-01-30T10:56:39.190Z,2023-01-30T10:56:39.190Z,0,,2145.57,05-Jul-21,,2113.779852,2110.112388,3.667464525,6.451198876,2131.595,62.5278841,2256.650768,2006.539232,,,,,,
02-07-21,63d7a25834f4430007b5b030,RELIANCE,EQ,N,2132.9,2092.95,2097,2129.05,2131.55,2097.95,6500973,13784074726,2369.35,1695.55,187794,INE002A01018,02-07-21,2023-01-30T10:56:24.101Z,2023-01-30T10:56:24.101Z,0,,2120.31,02-Jul-21,,2116.129106,2111.515174,4.613931914,6.083745484,2129.2975,61.68762666,2252.672753,2005.922247,,,,,,
01-07-21,63d7a2483aa4bc0006fccf57,RELIANCE,EQ,N,2123.15,2095,2118,2097.95,2101.5,2110.65,5784627,12201907893,2369.35,1695.55,196897,INE002A01018,01-07-21,2023-01-30T10:56:08.945Z,2023-01-30T10:56:08.945Z,0,,2109.37,01-Jul-21,,2113.33232,2110.510346,2.821974092,5.431391205,2123.465,58.63701476,2240.73903,2006.19097,,,,,,
30-06-21,63d7a4c434f4430007b5cb32,RELIANCE,EQ,N,2122.65,2091.05,2096.25,2110.65,2112,2087.8,9120556,19224881425,2369.35,1695.55,251722,INE002A01018,30-06-21,2023-01-30T11:06:44.333Z,2023-01-30T11:06:44.333Z,0,,2107.86,30-Jun-21,,2112.919656,2110.520691,2.398964697,4.824905904,2117.6275,53.31529966,2224.258099,2010.996901,,,,,,
29-06-21,63d7a4b5ec06e30007fbd625,RELIANCE,EQ,N,2109,2084.1,2089.5,2087.8,2090,2086,12526981,26205456483,2369.35,1695.55,267376,INE002A01018,29-06-21,2023-01-30T11:06:29.246Z,2023-01-30T11:06:29.246Z,0,,2091.92,29-Jun-21,,2109.055093,2108.837677,0.217416428,3.903408009,2112.4925,50.81432474,2214.121149,2010.863851,,,,,,
28-06-21,63d7a4a6664d7a000677d7dd,RELIANCE,EQ,N,2126.5,2081,2122,2086,2089,2104.45,9357852,19654379828,2369.35,1695.55,286857,INE002A01018,28-06-21,2023-01-30T11:06:14.101Z,2023-01-30T11:06:14.101Z,0,,2100.31,28-Jun-21,,2105.508156,2107.145997,-1.637841234,2.79515816,2106.31,45.62872076,2197.567442,2015.052558,,,,,,
25-06-21,63d7a496284b4900075a74bf,RELIANCE,EQ,N,2153.5,2081.1,2153.5,2104.45,2104.5,2153.5,25546334,53801077040,2369.35,1695.55,629847,INE002A01018,25-06-21,2023-01-30T11:05:59.012Z,2023-01-30T11:05:59.012Z,0,,2106.02,25-Jun-21,,2105.345363,2106.946294,-1.600930956,1.915940337,2101.47,39.78823352,2181.046467,2021.893533,,,,,,
24-06-21,63d7a4871947950006e05140,RELIANCE,EQ,N,2214.6,2140,2206.85,2153.5,2147.8,2205.35,42209687,91799804633,2369.35,1695.55,755278,INE002A01018,24-06-21,2023-01-30T11:05:43.895Z,2023-01-30T11:05:43.895Z,0,,2174.85,24-Jun-21,,2112.753768,2110.394716,2.359052093,2.004562688,2100.7,38.54418176,2177.788364,2023.611636,24-06-21,2153.5,Buy,2153.5,-0.710037346,193.2289195
23-06-21,63d7a4783aa4bc0006fceb81,RELIANCE,EQ,N,2250.6,2201.7,2250,2205.35,2208.15,2225.75,7685796,17042762229,2369.35,1695.55,214835,INE002A01018,23-06-21,2023-01-30T11:05:28.795Z,2023-01-30T11:05:28.795Z,0,,2217.44,23-Jun-21,,2126.999342,2117.428441,9.570901467,3.517830444,2102.9525,43.24070474,2189.433909,2016.471091,23-06-21,2205.35,Sell,2153.5,2.407708382,195.6366279
22-06-21,63d7a469c49cb60007c4504f,RELIANCE,EQ,N,2261,2219.35,2254,2225.75,2225,2237.25,5940386,13338860847,2369.35,1695.55,180362,INE002A01018,22-06-21,2023-01-30T11:05:13.669Z,2023-01-30T11:05:13.669Z,0,,2245.45,22-Jun-21,,2142.191751,2125.45226,16.73949113,6.162162581,2109.5,51.13489899,2211.769798,2007.230202,22-06-21,2225.75,Sell,,,
12-08-21,63d7a1831947950006e02cc7,RELIANCE,EQ,N,2126.2,2105,2124.9,2110.5,2109.8,2117.3,3755507,7943326100,2369.35,1830,114345,INE002A01018,12-08-21,2023-01-30T10:52:51.915Z,2023-01-30T10:52:51.915Z,0,,2115.11,12-Aug-21,,2137.316097,2124.344685,12.97141191,7.524012447,2116.22,40.38176504,2196.98353,2035.45647,,,,,,
11-08-21,63d7a17434f4430007b5a72b,RELIANCE,EQ,N,2120,2083.4,2096.95,2117.3,2115,2088.05,4238859,8916794683,2369.35,1830,138291,INE002A01018,11-08-21,2023-01-30T10:52:36.793Z,2023-01-30T10:52:36.793Z,0,,2103.58,11-Aug-21,,2134.236698,2123.822857,10.41384087,8.101978132,2116.465,40.37223218,2197.209464,2035.720536,,,,,,
10-08-21,63d7a165ac85480007614728,RELIANCE,EQ,N,2113,2073.75,2082,2088.05,2085,2077.15,5500708,11524960575,2369.35,1830,171235,INE002A01018,10-08-21,2023-01-30T10:52:21.685Z,2023-01-30T10:52:21.685Z,0,,2095.18,10-Aug-21,,2127.131052,2121.173016,5.958036318,7.673189769,2116.75,40.13816926,2197.026339,2036.473661,10-08-21,2088.05,Sell,,,
09-08-21,63d7a156ec6af300077b74e7,RELIANCE,EQ,N,2089.8,2066.5,2081,2077.15,2078.5,2089.05,3458546,7179873286,2369.35,1830,147892,INE002A01018,09-08-21,2023-01-30T10:52:06.627Z,2023-01-30T10:52:06.627Z,0,,2075.98,09-Aug-21,,2119.441659,2117.912051,1.529607835,6.444473382,2116.3075,40.54176623,2197.391032,2035.223968,,,,,,
06-08-21,63d7a14734f4430007b59dec,RELIANCE,EQ,N,2146.95,2078.75,2129.95,2089.05,2090,2134.25,7670583,16116399922,2369.35,1830,225682,INE002A01018,06-08-21,2023-01-30T10:51:51.316Z,2023-01-30T10:51:51.316Z,0,,2101.07,06-Aug-21,,2114.766019,2115.774122,-1.00810232,4.953958242,2115.775,40.84022301,2197.455446,2034.094554,,,,,,
05-08-21,63d7a138a2a6d30007754f8a,RELIANCE,EQ,N,2154.8,2104.25,2114.3,2134.25,2131,2103.75,9807831,20863638485,2369.35,1830,249218,INE002A01018,05-08-21,2023-01-30T10:51:36.196Z,2023-01-30T10:51:36.196Z,0,,2127.24,05-Aug-21,,2117.763555,2117.142705,0.62084958,4.08733651,2118.2825,40.32944685,2198.941394,2037.623606,,,,,,
04-08-21,63d7a129b726b40007af52f9,RELIANCE,EQ,N,2114,2087,2094.4,2103.75,2105,2087.75,6077861,12782821703,2369.35,1830,188340,INE002A01018,04-08-21,2023-01-30T10:51:21.093Z,2023-01-30T10:51:21.093Z,0,,2103.18,04-Aug-21,,2115.607623,2116.150653,-0.543029696,3.161263268,2119.91,38.96305808,2197.836116,2041.983884,,,,,,
03-08-21,63d7a119efeae70008bb02ea,RELIANCE,EQ,N,2091,2064.2,2090,2087.75,2090,2072.5,5453682,11337335627,2369.35,1830,137882,INE002A01018,03-08-21,2023-01-30T10:51:05.995Z,2023-01-30T10:51:05.995Z,0,,2078.84,03-Aug-21,,2111.321835,2114.046901,-2.725065828,1.983997449,2119.6675,39.1565894,2197.980679,2041.354321,,,,,,
02-08-21,63d7a10a1947950006e0236c,RELIANCE,EQ,N,2079.4,2041.15,2054.3,2072.5,2068.5,2035.3,5041934,10424020796,2369.35,1830,164715,INE002A01018,02-08-21,2023-01-30T10:50:50.883Z,2023-01-30T10:50:50.883Z,0,,2067.46,02-Aug-21,,2105.349245,2110.969353,-5.620107631,0.463176433,2117.79,40.51855196,2198.827104,2036.752896,,,,,,
30-07-21,63d7a3771947950006e03f0e,RELIANCE,EQ,N,2067.95,2031.1,2058,2035.3,2037,2053.25,5238304,10733444605,2369.35,1830,158088,INE002A01018,30-07-21,2023-01-30T11:01:11.723Z,2023-01-30T11:01:11.723Z,0,,2049.03,30-Jul-21,,2094.572438,2105.364216,-10.79177733,-1.78781432,2113.315,44.45474073,2202.224481,2024.405519,,,,,,
29-07-21,63d7a36806404c0006d94408,RELIANCE,EQ,N,2074.4,2043.4,2054,2053.25,2054.3,2037.35,6352886,13069140427,2369.35,1830,203791,INE002A01018,29-07-21,2023-01-30T11:00:56.616Z,2023-01-30T11:00:56.616Z,0,,2057.2,29-Jul-21,,2088.21514,2101.503903,-13.28876325,-4.088004107,2108.4675,45.49470263,2199.456905,2017.478095,,,,,,
28-07-21,63d7a359ce536a000745fe73,RELIANCE,EQ,N,2058,2016.25,2058,2037.35,2035,2055,5952355,12106241436,2369.35,1830,222240,INE002A01018,28-07-21,2023-01-30T11:00:41.458Z,2023-01-30T11:00:41.458Z,0,,2033.86,28-Jul-21,,2080.389734,2096.751762,-16.36202843,-6.542808971,2103.8825,47.8700029,2199.622506,2008.142494,,,,,,
27-07-21,63d7a34aac8548000761616c,RELIANCE,EQ,N,2083.7,2042,2076.8,2055,2054,2076.85,4995516,10300736942,2369.35,1830,196342,INE002A01018,27-07-21,2023-01-30T11:00:26.311Z,2023-01-30T11:00:26.311Z,0,,2062,27-Jul-21,,2076.483621,2093.659039,-17.1754182,-8.669330816,2101.735,49.09779473,2199.930589,2003.539411,,,,,,
26-07-21,63d7a33b4a097d000871349d,RELIANCE,EQ,N,2121,2071.1,2108,2076.85,2073.9,2105.7,5717830,11963623196,2369.35,1830,193266,INE002A01018,26-07-21,2023-01-30T11:00:11.207Z,2023-01-30T11:00:11.207Z,0,,2092.34,26-Jul-21,,2076.539987,2092.413925,-15.87393818,-10.11025229,2100.045,49.35581846,2198.756637,2001.333363,,,,,,
23-07-21,63d7a32c34f4430007b5c236,RELIANCE,EQ,N,2134.45,2102.05,2134.45,2105.7,2104,2120.7,4585938,9717885501,2369.35,1830,143981,INE002A01018,23-07-21,2023-01-30T10:59:56.091Z,2023-01-30T10:59:56.091Z,0,,2119.06,23-Jul-21,,2081.026143,2093.398079,-12.37193602,-10.56258903,2100.94,49.28432974,2199.508659,2002.371341,,,,,,
22-07-21,63d7a31cec06e30007fbcd01,RELIANCE,EQ,N,2123.9,2098.15,2119,2120.7,2121.5,2093.8,3679260,7769110030,2369.35,1830,133510,INE002A01018,22-07-21,2023-01-30T10:59:40.991Z,2023-01-30T10:59:40.991Z,0,,2111.6,22-Jul-21,,2087.129813,2095.420443,-8.290630212,-10.10819727,2102.675,49.34145663,2201.357913,2003.992087,22-07-21,2120.7,Buy,2120.7,1.563659874,197.2002877
20-07-21,63d7a30dce536a000745f558,RELIANCE,EQ,N,2108,2084,2099.5,2093.8,2089.95,2098.95,3111185,6524718783,2369.35,1830,105619,INE002A01018,20-07-21,2023-01-30T10:59:25.904Z,2023-01-30T10:59:25.904Z,0,,2097.18,20-Jul-21,,2088.155996,2095.300411,-7.144414778,-9.515440771,2102.1425,49.37874643,2200.899993,2003.385007,,,,,,
19-07-21,63d7a2fe3aa4bc0006fcd86b,RELIANCE,EQ,N,2124,2092.25,2100,2098.95,2097.95,2112.4,3855577,8129763378,2369.35,1830,129037,INE002A01018,19-07-21,2023-01-30T10:59:10.771Z,2023-01-30T10:59:10.771Z,0,,2108.57,19-Jul-21,,2089.816612,2095.57075,-5.7541387,-8.763180357,2099.415,47.87635693,2195.167714,2003.662286,,,,,,
07-09-21,63d7a009c49cb60007c42b86,RELIANCE,EQ,N,2458,2412,2430,2440.9,2439,2425.6,8006968,19518192089,2480,1830,256461,INE002A01018,07-09-21,2023-01-30T10:46:33.862Z,2023-01-30T10:46:33.862Z,0,,2437.65,07-Sep-21,,2143.829441,2121.150695,22.67874585,-2.474795116,2111.1925,87.70955549,2286.611611,1935.773389,07-09-21,2440.9,Sell,2120.7,15.09878814,212.2990759
06-09-21,63d79ffad0920400073c1436,RELIANCE,EQ,N,2480,2412,2413,2425.6,2429,2388.5,15525644,37967265940,2480,1830,496545,INE002A01018,06-09-21,2023-01-30T10:46:18.766Z,2023-01-30T10:46:18.766Z,0,,2445.46,06-Sep-21,,2187.178758,2143.702495,43.47626228,6.715416363,2121.185,109.999524,2341.184048,1901.185952,06-09-21,2425.6,Sell,,,
03-09-21,63d79feb3aa4bc0006fcbbc7,RELIANCE,EQ,N,2395,2302.5,2310,2388.5,2389.65,2294.4,14151629,33345403716,2395,1830,446968,INE002A01018,03-09-21,2023-01-30T10:46:03.670Z,2023-01-30T10:46:03.670Z,0,,2356.29,03-Sep-21,,2218.151256,2161.835644,56.31561262,16.63545561,2135.085,125.1056292,2385.296258,1884.873742,03-09-21,2388.5,Sell,,,
02-09-21,63d79fdc1947950006e01a53,RELIANCE,EQ,N,2307.8,2255,2255,2294.4,2293,2267.1,4595048,10516781284,2369.35,1830,206002,INE002A01018,02-09-21,2023-01-30T10:45:48.501Z,2023-01-30T10:45:48.501Z,0,,2288.72,02-Sep-21,,2229.881832,2171.655226,58.22660662,24.95368581,2143.94,129.9541808,2403.848362,1884.031638,,,,,,
01-09-21,63d79fcd664d7a000677ce9f,RELIANCE,EQ,N,2292.9,2263,2273,2267.1,2266,2258.15,5143640,11698056163,2369.35,1830,173178,INE002A01018,01-09-21,2023-01-30T10:45:33.411Z,2023-01-30T10:45:33.411Z,0,,2274.28,01-Sep-21,,2235.607704,2178.725209,56.88249529,31.33944771,2152.8925,132.0517126,2416.995925,1888.789075,,,,,,
31-08-21,63d7a2393aa4bc0006fcc5c8,RELIANCE,EQ,N,2283.75,2242.25,2276.9,2258.15,2257,2270.25,12223037,27595093541,2369.35,1830,206759,INE002A01018,31-08-21,2023-01-30T10:55:53.698Z,2023-01-30T10:55:53.698Z,0,,2257.63,31-Aug-21,,2239.07575,2184.608527,54.46722293,35.96500275,2161.9425,132.7878415,2427.518183,1896.366817,,,,,,
30-08-21,63d7a22a1e67540007c95120,RELIANCE,EQ,N,2275.85,2236.8,2250,2270.25,2273.75,2227.4,6473487,14638152006,2369.35,1830,206768,INE002A01018,30-08-21,2023-01-30T10:55:38.600Z,2023-01-30T10:55:38.600Z,0,,2261.25,30-Aug-21,,2243.871788,2190.95234,52.9194486,39.35589192,2171.0025,133.7309027,2438.464305,1903.540695,,,,,,
27-08-21,63d7a21b284b4900075a6b94,RELIANCE,EQ,N,2242.75,2216.05,2237,2227.4,2225,2230.45,4836812,10777769128,2369.35,1830,152317,INE002A01018,27-08-21,2023-01-30T10:55:23.481Z,2023-01-30T10:55:23.481Z,0,,2228.28,27-Aug-21,,2241.337667,2193.652166,47.68550064,41.02181367,2175.66,134.0053451,2443.67069,1907.64931,,,,,,
26-08-21,63d7a20c4a097d0008712248,RELIANCE,EQ,N,2244.9,2205,2208,2230.45,2232,2202.6,8579105,19133818234,2369.35,1830,248660,INE002A01018,26-08-21,2023-01-30T10:55:08.378Z,2023-01-30T10:55:08.378Z,0,,2230.28,26-Aug-21,,2239.662641,2196.377932,43.28470949,41.47439283,2181.995,133.4204809,2448.835962,1915.154038,,,,,,
25-08-21,63d7a1fdc49cb60007c43e11,RELIANCE,EQ,N,2220,2180.1,2185.4,2202.6,2201,2183.7,6175126,13611364534,2369.35,1830,198304,INE002A01018,25-08-21,2023-01-30T10:54:53.254Z,2023-01-30T10:54:53.254Z,0,,2204.22,25-Aug-21,,2233.960696,2196.838826,37.12187073,40.60388841,2187.7375,131.6099479,2450.957396,1924.517604,25-08-21,2202.6,Sell,,,
24-08-21,63d7a1eeac8548000761586f,RELIANCE,EQ,N,2192,2155.6,2165.05,2183.7,2178,2162.35,5475452,11905165197,2369.35,1830,173479,INE002A01018,24-08-21,2023-01-30T10:54:38.157Z,2023-01-30T10:54:38.157Z,0,,2174.28,24-Aug-21,,2226.228282,2195.865579,30.36270224,38.55565118,2193.2975,128.8043676,2450.906235,1935.688765,,,,,,
23-08-21,63d7a1df595bb2000707fc5c,RELIANCE,EQ,N,2174,2132.3,2174,2162.35,2161.15,2148.25,4547802,9809454491,2369.35,1830,143268,INE002A01018,23-08-21,2023-01-30T10:54:23.059Z,2023-01-30T10:54:23.059Z,0,,2156.97,23-Aug-21,,2216.400854,2193.382944,23.01790981,35.4481029,2199.65,123.6310704,2446.912141,1952.387859,,,,,,
20-08-21,63d7a1cfc49cb60007c43490,RELIANCE,EQ,N,2172,2137,2143,2148.25,2140.1,2172.65,4350228,9377502602,2369.35,1830,147112,INE002A01018,20-08-21,2023-01-30T10:54:07.929Z,2023-01-30T10:54:07.929Z,0,,2155.63,20-Aug-21,,2205.916107,2190.039763,15.87634411,31.53375115,2204.4,119.4650224,2443.330045,1965.469955,,,,,,
18-08-21,63d7a1c0595bb2000707f337,RELIANCE,EQ,N,2186.8,2152.6,2174,2172.65,2168,2164.25,4650008,10091414053,2369.35,1830,146613,INE002A01018,18-08-21,2023-01-30T10:53:52.648Z,2023-01-30T10:53:52.648Z,0,,2170.19,18-Aug-21,,2200.798244,2188.751632,12.04661208,27.63632333,2211.165,113.1726663,2437.510333,1984.819667,,,,,,
17-08-21,63d7a1b1284b4900075a6229,RELIANCE,EQ,N,2185.2,2147.85,2168.85,2164.25,2163,2173.5,5841743,12659986994,2369.35,1830,190350,INE002A01018,17-08-21,2023-01-30T10:53:37.586Z,2023-01-30T10:53:37.586Z,0,,2167.16,17-Aug-21,,2195.175438,2186.936697,8.238740984,23.75680686,2216.6275,107.7447587,2432.117017,2001.137983,,,,,,
16-08-21,63d7a1a2ac85480007615038,RELIANCE,EQ,N,2203,2128.15,2149.35,2173.5,2169,2145.65,10123204,22042343432,2369.35,1830,290119,INE002A01018,16-08-21,2023-01-30T10:53:22.435Z,2023-01-30T10:53:22.435Z,0,,2177.41,16-Aug-21,,2191.840755,2185.941386,5.899369141,20.18531932,2221.46,103.2179345,2427.895869,2015.024131,,,,,,
